 &plot nbnd=  30, nks=   631 /
   35.584   37.557   37.557   40.216   44.664   44.664   47.711   47.740   51.248   53.211
   53.211   62.312   68.556   73.296   73.296   77.281   80.963   83.975   88.480   88.480
            0.000000  0.222222  0.000000
  -47.121  -20.606  -20.531  -20.531   10.910   16.939   16.939   17.316   18.222   19.248
   35.481   37.558   37.558   39.955   44.559   44.559   47.735   48.052   51.375   53.472
   53.472   62.079   68.562   73.410   73.410   77.261   81.137   83.617   88.003   88.003
            0.000000  0.233333  0.000000
  -47.117  -20.619  -20.537  -20.537   11.003   16.940   16.940   17.351   18.150   19.273
   35.380   37.550   37.550   39.696   44.470   44.470   47.730   48.402   51.498   53.734
   53.734   61.815   68.603   73.528   73.528   77.241   81.308   83.242   87.531   87.531
            0.000000  0.244444  0.000000
  -47.112  -20.632  -20.544  -20.544   11.099   16.943   16.943   17.387   18.076   19.299
   35.283   37.531   37.531   39.440   44.397   44.397   47.726   48.760   51.616   53.998
   53.998   61.524   68.676   73.650   73.650   77.221   81.477   82.850   87.063   87.063
            0.000000  0.255556  0.000000
  -47.108  -20.646  -20.551  -20.551   11.198   16.946   16.946   17.424   17.999   19.325
   35.187   37.500   37.500   39.186   44.341   44.341   47.722   49.126   51.729   54.264
   54.264   61.210   68.776   73.776   73.776   77.202   81.645   82.444   86.599   86.599
            0.000000  0.266667  0.000000
  -47.103  -20.659  -20.559  -20.559   11.301   16.950   16.950   17.462   17.920   19.352
   35.095   37.458   37.458   38.936   44.304   44.304   47.718   49.500   51.837   54.531
   54.531   60.877   68.899   73.905   73.905   77.182   81.813   82.026   86.141   86.141
            0.000000  0.277778  0.000000
  -47.098  -20.673  -20.566  -20.566   11.406   16.955   16.955   17.503   17.840   19.380
   35.005   37.403   37.403   38.690   44.285   44.285   47.714   49.882   51.939   54.800
   54.800   60.528   69.042   74.037   74.037   77.163   81.597   81.983   85.687   85.687
            0.000000  0.288889  0.000000
  -47.093  -20.687  -20.574  -20.574   11.514   16.961   16.961   17.544   17.757   19.408
   34.919   37.334   37.334   38.448   44.285   44.285   47.711   50.271   52.036   55.071
   55.071   60.168   69.200   74.172   74.172   77.145   81.158   82.155   85.239   85.239
            0.000000  0.300000  0.000000
  -47.088  -20.701  -20.583  -20.583   11.624   16.969   16.969   17.586   17.672   19.436
   34.835   37.253   37.253   38.211   44.304   44.304   47.708   50.667   52.126   55.343
   55.343   59.801   69.371   74.309   74.309   77.127   80.713   82.330   84.795   84.795
            0.000000  0.311111  0.000000
  -47.083  -20.716  -20.591  -20.591   11.736   16.978   16.978   17.586   17.630   19.465
   34.755   37.158   37.158   37.980   44.342   44.342   47.705   51.070   52.209   55.618
   55.618   59.427   69.552   74.448   74.448   77.110   80.261   82.509   84.358   84.358
            0.000000  0.322222  0.000000
  -47.078  -20.730  -20.600  -20.600   11.850   16.989   16.989   17.498   17.675   19.495
   34.678   37.050   37.050   37.755   44.398   44.398   47.703   51.479   52.284   55.894
   55.894   59.052   69.741   74.588   74.588   77.094   79.804   82.693   83.926   83.926
            0.000000  0.333333  0.000000
  -47.073  -20.744  -20.608  -20.608   11.966   17.001   17.001   17.409   17.722   19.526
   34.603   36.931   36.931   37.535   44.471   44.471   47.702   51.895   52.350   56.173
   56.173   58.677   69.937   74.729   74.729   77.080   79.343   82.881   83.500   83.500
            0.000000  0.344444  0.000000
  -47.067  -20.758  -20.617  -20.617   12.083   17.014   17.014   17.319   17.769   19.557
   34.532   36.799   36.799   37.322   44.562   44.562   47.701   52.317   52.405   56.454
   56.454   58.306   70.136   74.870   74.870   77.066   78.879   83.075   83.080   83.080
            0.000000  0.355556  0.000000
  -47.062  -20.773  -20.627  -20.627   12.201   17.029   17.029   17.227   17.817   19.588
   34.464   36.657   36.657   37.116   44.668   44.668   47.701   52.448   52.746   56.737
   56.737   57.942   70.339   75.011   75.011   77.054   78.414   82.667   82.667   83.276
            0.000000  0.366667  0.000000
  -47.056  -20.787  -20.636  -20.636   12.319   17.046   17.046   17.135   17.867   19.621
   34.399   36.505   36.505   36.917   44.790   44.790   47.702   52.475   53.180   57.022
   57.022   57.589   70.543   75.151   75.151   77.043   77.948   82.261   82.261   83.482
            0.000000  0.377778  0.000000
  -47.050  -20.801  -20.646  -20.646   12.438   17.042   17.065   17.065   17.917   19.654
   34.337   36.343   36.343   36.725   44.926   44.926   47.703   52.483   53.620   57.251
   57.309   57.309   70.748   75.288   75.288   77.034   77.481   81.863   81.863   83.695
            0.000000  0.388889  0.000000
  -47.045  -20.814  -20.655  -20.655   12.557   16.948   17.086   17.086   17.968   19.689
   34.278   36.174   36.174   36.541   45.075   45.075   47.706   52.469   54.066   56.932
   57.598   57.598   70.954   75.422   75.422   77.014   77.027   81.473   81.473   83.914
